sentences
"{""text"": ""Every person will choose his own doctor and hospital"", ""target"": ""brown_university_corpus""}"
"{""text"": ""May I request a wheelchair when I land?"", ""target"": ""airline_corpus""}"
"{""text"": ""The plan does not cover doctor bills"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I need to get a wheelchair for my grandma, I hope you can get me one."", ""target"": ""airline_corpus""}"
"{""text"": ""Apart from the aged care plan the most ambitious and costly proposals were for federal scholarships and grants to build or enlarge medical and dental schools"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I'd like to have wheelchair service when I land."", ""target"": ""airline_corpus""}"
"{""text"": ""Moreover he said many qualified young people are not going into medicine and dentistry because they afford the schooling costs"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i want to chair what do you know about that?"", ""target"": ""airline_corpus""}"
"{""text"": ""The scholarship plan would provide federal contributions to each medical and dental school equal to a year for of the first year students"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to request a wheelchair after landing."", ""target"": ""airline_corpus""}"
"{""text"": ""In addition the government would pay a cost of education grant to the schools for each in scholarship grants"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i want a wheelchair please"", ""target"": ""airline_corpus""}"
"{""text"": ""The President recommended federal matching grants totaling 700 million dollars in 10 years for constructing new medical and dental schools or enlarging the capacity of existing ones"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you help me get a new flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""In the area of community health services the President called for doubling the present 10 million dollar a year federal grants for nursing home construction"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I need a wheelchair when I land"", ""target"": ""airline_corpus""}"
"{""text"": ""He further proposed grants of an unspecified sum for experimental hospitals"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i will need a wheelchair upon landing"", ""target"": ""airline_corpus""}"
"{""text"": ""He also asked Congress to approve establishment of a national child health institute"", ""target"": ""brown_university_corpus""}"
"{""text"": ""How can I get assistance to obtain a wheelchair?"", ""target"": ""airline_corpus""}"
"{""text"": ""The President said he will ask Congress to increase grants to states for vocational rehabilitation"", ""target"": ""brown_university_corpus""}"
"{""text"": ""\u00bfposee la aerolinea servicio de silla de ruedas?"", ""target"": ""airline_corpus""}"
"{""text"": ""For medical research he asked a 20 million dollar a year increase from 30 to 50 millions in matching grants for building research facilities"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Is a travel advisory at my destination?"", ""target"": ""airline_corpus""}"
"{""text"": ""The President said his proposals combine the indispensable elements in a sound health program people knowledge services facilities and the means to pay for them"", ""target"": ""brown_university_corpus""}"
"{""text"": ""May I find a travel advisory where I am headed?"", ""target"": ""airline_corpus""}"
"{""text"": ""Congressional reaction to the message was along expected lines"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Is a travel advertisement available?"", ""target"": ""airline_corpus""}"
"{""text"": ""Those who backed a similar plan last year hailed the message"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Is there a travel advisory in Athens?"", ""target"": ""airline_corpus""}"
"{""text"": ""Halleck said the voluntary care plan enacted last year should be given a fair trial first"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can there be a notice to the place where I am traveling?"", ""target"": ""airline_corpus""}"
"{""text"": ""Washington 9"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Could you tell me where the travel advices are?"", ""target"": ""airline_corpus""}"
"{""text"": ""Only 11 senators were on the floor and there was no record vote"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""Customary Senate rules were ignored in order to speed approval of the Negro leader as administrator of the housing and home finance agency"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Is there a travel advisory to the country?"", ""target"": ""airline_corpus""}"
"{""text"": ""Enforce by demand"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i want to take travel advisory how can i ?"", ""target"": ""airline_corpus""}"
"{""text"": ""Oslo"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Is there a travel advisory in that place?"", ""target"": ""airline_corpus""}"
"{""text"": ""This has been a working session of an organization that by its very nature can only proceed along its route step by step and without dramatic changes"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""This atmosphere of understanding has been particularly noticeable where relations are concerned between the colonialist powers and those who have never or not for a long time had such problems"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to see travel advisory in the flight I am travelling."", ""target"": ""airline_corpus""}"
"{""text"": ""Explosion avoided"", ""target"": ""brown_university_corpus""}"
"{""text"": ""you could check if there is a travel notice to miami"", ""target"": ""airline_corpus""}"
"{""text"": ""The general remarkably courteous explanation has left basic positions unchanged but there has been no explosion in the council"", ""target"": ""brown_university_corpus""}"
"{""text"": ""This is the first time I travel Can you advise me"", ""target"": ""airline_corpus""}"
"{""text"": ""Canada alone has been somewhat out of step with the Oslo attempt to get all the allied cars back on the track behind the NATO locomotive"", ""target"": ""brown_university_corpus""}"
"{""text"": ""are there any travel advisoy in my distination  country"", ""target"": ""airline_corpus""}"
"{""text"": ""On the negative side of the balance sheet must be set some disappointment that the United States leadership has not been as much in evidence as hoped for"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I need to know if there is any travel notice in orlando ??"", ""target"": ""airline_corpus""}"
"{""text"": ""But he hastened to add that if United States policies were not always clear despite analysis of the various global danger points and setbacks for the West this may merely mean the new administration has not yet firmly fixed its policy"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I need my frequent flier number"", ""target"": ""airline_corpus""}"
"{""text"": ""A certain vagueness may also be caused by tactical appreciation of the fact that the present council meeting is a semipublic affair with no fewer than six Soviet correspondents accredited"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Could you remind me of my number?"", ""target"": ""airline_corpus""}"
"{""text"": ""The Secretary of State himself in his first speech gave some idea of the tremendous march of events inside and outside the United States that has preoccupied the new administration in the past four months"", ""target"": ""brown_university_corpus""}"
"{""text"": ""What is my frequent flier number?"", ""target"": ""airline_corpus""}"
"{""text"": ""The Secretary of State has also solemnly repeated a warning to the Soviet Union that the United States will not stand for another setback in Berlin an affirmation once again taken up by the council as a whole"", ""target"": ""brown_university_corpus""}"
"{""text"": ""how could I get my frequent flyer number"", ""target"": ""airline_corpus""}"
"{""text"": ""The greatest achievement is perhaps the rekindling of NATO realization that friction wherever it take place around the globe is in essence the general conflict between two entirely different societies and must be treated as such without regard to geographical distance or lack of apparent connection"", ""target"": ""brown_university_corpus""}"
"{""text"": ""What is my frequent flier number?"", ""target"": ""airline_corpus""}"
"{""text"": ""This increase in the threshold as the conventional forces strengthening is called will prove one of the most difficult problems in the months to come"", ""target"": ""brown_university_corpus""}"
{}
"{""text"": ""Washington"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Please, I need my frequent flier number?"", ""target"": ""airline_corpus""}"
"{""text"": ""There is little optimism here that the Communists will be any more docile at the conference table than they were in military actions on the ground in Laos"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Good day, could you give me my travel number?"", ""target"": ""airline_corpus""}"
"{""text"": ""They count on the aid of the neutral countries attending the Geneva conference to achieve this"", ""target"": ""brown_university_corpus""}"
"{""text"": ""could you give me my travel number"", ""target"": ""airline_corpus""}"
"{""text"": ""But it is apparent that no acceptable formula has been found to prevent such a possibility"", ""target"": ""brown_university_corpus""}"
"{""text"": ""what is my frequent flier number?"", ""target"": ""airline_corpus""}"
"{""text"": ""The inclination here is to accept a de facto in Laos rather than continue to insist on a verification of the by the international control commission before participating in the Geneva conference"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Could I have my frequent flier number please?"", ""target"": ""airline_corpus""}"
"{""text"": ""It excuses these actions as being the chain reaction to basic errors made in the previous administration"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you help me get a new flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""But with the months moving on and the immediate confrontations with the Communists showing no gain for the free world the question arises"", ""target"": ""brown_university_corpus""}"
"{""text"": ""can you give me my frequent flyer number"", ""target"": ""airline_corpus""}"
"{""text"": ""Former Richard Nixon in Detroit called for a firmer and tougher policy toward the Soviet Union"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Where do I get my frequent flyer number?"", ""target"": ""airline_corpus""}"
"{""text"": ""GOP restrained"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Is there any way to travel without it?"", ""target"": ""airline_corpus""}"
"{""text"": ""They can hardly restrain themselves from raising the question of whether Republicans if they had been in power would have made amateurish and monumental blunders in Cuba"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i need your frequent flier number"", ""target"": ""airline_corpus""}"
"{""text"": ""His reply he said was that he agreed to the need for unity in the country now"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you repeat the answer?"", ""target"": ""airline_corpus""}"
"{""text"": ""The Republicans some weeks ago served notice through Senator Thruston Morton R of Kentucky chairman of the Republican National Committee that the Kennedy administration would be held responsible if the outcome in Laos was a coalition government susceptible of Communist domination"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I did not understand what you said, please repeat?"", ""target"": ""airline_corpus""}"
"{""text"": ""Detente urged"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you repeat what I just said?"", ""target"": ""airline_corpus""}"
"{""text"": ""It recommends that the United States seek instead to detach the Castro regime from the Communist bloc by working for a diplomatic detente and a resumption of trade relations"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""Nixon for his part would oppose intervention in Cuba without specific provocation"", ""target"": ""brown_university_corpus""}"
"{""text"": ""could you repeat that, please"", ""target"": ""airline_corpus""}"
"{""text"": ""Until the Cuban fiasco and the Communist military victories in Laos almost any observer would have said that President Kennedy had blended a program that respected generally the opinions voiced both by Nixon and the professors"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""Very early in his administration he informed the Kremlin through diplomatic channels a high official source disclosed that the new administration would react even tougher than the Eisenhower administration would during the formative period of the administration"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you please repeat what you just said?"", ""target"": ""airline_corpus""}"
"{""text"": ""Policies on nuclear test ban negotiations were reviewed and changed"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I can not understand repeat"", ""target"": ""airline_corpus""}"
"{""text"": ""Foreign aid programs were revamped to give greater emphasis to economic aid and to encourage political reform in recipient nations"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I could repeat what I just said"", ""target"": ""airline_corpus""}"
"{""text"": ""Again and again it asked the Communists to freeze the military situation in Laos"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you repeat the information you just gave me?"", ""target"": ""airline_corpus""}"
"{""text"": ""And after several correspondents went into Pathet Lao territory and exposed the huge administration spokesmen acclaimed them for performing a great service and laid the matter before the Southeast Asia Treaty Organization"", ""target"": ""brown_university_corpus""}"
"{""text"": ""can you repeat what do you said?"", ""target"": ""airline_corpus""}"
"{""text"": ""But the Communists never gave sufficient provocation at any one time for the United States to want to risk a limited or an war over Laos"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I beg your pardon, can you repeat that?"", ""target"": ""airline_corpus""}"
"{""text"": """", ""target"": ""brown_university_corpus""}"
"{""text"": ""excuse me, do not listen to what you said"", ""target"": ""airline_corpus""}"
"{""text"": ""The administration declared itself in favor of a neutralized Laos"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like a refund"", ""target"": ""airline_corpus""}"
"{""text"": ""There certainly was not any more energy displayed after it was clear the United States would not back the government to the hilt"", ""target"": ""brown_university_corpus""}"
"{""text"": ""The flight was delayed, can I get a refund?"", ""target"": ""airline_corpus""}"
"{""text"": ""One factor was the statement of Senator Fulbright D of Arkansas chairman of the Senate Foreign Relations Committee"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can I cancel the trip and restore my money?"", ""target"": ""airline_corpus""}"
"{""text"": ""Washington"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want you to compensate for my inconvenience."", ""target"": ""airline_corpus""}"
"{""text"": ""The President is deeply concerned over this problem and its effect upon the vitality of the nation"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""The President asks the support and cooperation of Congress in his efforts through the enactment of legislation to provide federal grants to states for specified efforts in combating this disturbing crime trend"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""The President has also called upon the Attorney General the Secretary of Health Education and Welfare and the Secretary of Labor to coordinate their efforts in the development of a program of federal leadership to assist states and local communities in their efforts to cope with the problem"", ""target"": ""brown_university_corpus""}"
"{""text"": ""my flight is delay i want my refund"", ""target"": ""airline_corpus""}"
"{""text"": ""His sense of urgency in this matter stems from the fact that court cases and juvenile arrests have more than doubled since 1948 each year showing an increase in offenders"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you help me get a new flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""East Providence should organize its civil defense setup and begin by appointing a director Raymond Hawksley the present city CD head believes"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want a refund that flight was awful."", ""target"": ""airline_corpus""}"
"{""text"": ""East Providence now has no civil defense program"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can I have my money back please?"", ""target"": ""airline_corpus""}"
"{""text"": ""He is not interested in being named a director"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want a refund for the flight"", ""target"": ""airline_corpus""}"
"{""text"": ""He expressed the opinion the city could hire a CD director for about a year and would only have to put up half that amount on a matching fund basis to defray the salary costs"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I didn't enjoy the service I need a refund"", ""target"": ""airline_corpus""}"
"{""text"": ""One of these men is former Fire Chief John Laughlin he said"", ""target"": ""brown_university_corpus""}"
"{""text"": ""How can I add a frequent flyer number to a booked flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""Hawksley said"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can I add my number to receive bonuses?"", ""target"": ""airline_corpus""}"
"{""text"": ""Matching funds also can be obtained for procurement of such items as radios sirens and rescue trucks he said"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can i add a frequent flyer number to the flight i already booked?"", ""target"": ""airline_corpus""}"
"{""text"": ""He would assign one of the rescue trucks to the Riverside section of the city and the other to the Rumford area"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I need to add a frequent flyer number to the flight that I have booked"", ""target"": ""airline_corpus""}"
"{""text"": ""The Narragansett Race Track grounds is one assembly point he said and a theater in Seekonk would be another"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to add a frequent flyer number to a flight please."", ""target"": ""airline_corpus""}"
"{""text"": ""Hawksley said he was not critical of city residents for not knowing what to do or where to assemble in case of an air attack"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to add my frequent flyer number, please"", ""target"": ""airline_corpus""}"
"{""text"": ""If the city council fails to consider appointment of a CD director Hawksley said then he plans to call a meeting early in September so that a civil defense organization will be developed locally"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I am a frequent traveler would give me some number of traveler"", ""target"": ""airline_corpus""}"
"{""text"": ""Other steps would be developed after information drifts down to the local level from the federal government"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""Governor Notte said last night he plans to name a committee to make the study and come up with recommendations for possible changes in time for the next session of the General Assembly"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to add flyer number."", ""target"": ""airline_corpus""}"
"{""text"": ""A copy was released to the press"", ""target"": ""brown_university_corpus""}"
"{""text"": ""pleas add a frequent flyer number to my flight"", ""target"": ""airline_corpus""}"
"{""text"": ""The resolution urges the governor to have a complete study of the Sunday sales laws made with an eye to their revision at the next session of the legislature"", ""target"": ""brown_university_corpus""}"
"{""text"": ""can I add a reservation office number?"", ""target"": ""airline_corpus""}"
"{""text"": ""He will then appoint the study committee with cooperation the governor said"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to add a traveler number for this flight"", ""target"": ""airline_corpus""}"
"{""text"": ""The governor wrote Miss Grant that he has been concerned for some time with the continuous problem which confronts our local and state law enforcement officers as a result of the laws regulating Sunday sales"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to add the number of permanent flyer"", ""target"": ""airline_corpus""}"
"{""text"": ""Should there be evidence they are shirking he has said the state police will step into the situation"", ""target"": ""brown_university_corpus""}"
"{""text"": ""please place as frequent traveler to my ticket"", ""target"": ""airline_corpus""}"
"{""text"": ""The statutes similar in both the Bay State and Rhode Island and dating back in some instances to colonial times severely limit the types of merchandise that may be sold on the Sabbath"", ""target"": ""brown_university_corpus""}"
"{""text"": ""can I still add a frequent flyer number to my reservation?"", ""target"": ""airline_corpus""}"
"{""text"": ""The only day they have a chance to compete with large supermarkets is on Sunday the resolution said"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Is it necessary to add to the flight the frequent flyer number?"", ""target"": ""airline_corpus""}"
"{""text"": ""It declares that Sunday sales licenses provide great revenue to the local government"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I need a new frequent flyer number. Where can I?"", ""target"": ""airline_corpus""}"
"{""text"": ""They operate on a volume basis it was contended and are not essential to provide the more limited but vital shopping needs of the community"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to add travel insurance to a flight that I  purchased. Can you help me?"", ""target"": ""airline_corpus""}"
"{""text"": ""Reama told the Rotary Club of Providence at its luncheon at the Hotel that about half of the people in the country want the welfare type of government and the other half want a free enterprise system"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can I add insurance with tickets already purchased?"", ""target"": ""airline_corpus""}"
"{""text"": ""He said he was confessing that I was a member of the Socialist Party in 1910"", ""target"": ""brown_university_corpus""}"
"{""text"": ""how much would be the cost of it and that would include"", ""target"": ""airline_corpus""}"
{}
"{""text"": ""Tell me if I can add insurance to my flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""The lawyer with whom I studied law steered me off the Socialist track"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want an insurance, please"", ""target"": ""airline_corpus""}"
"{""text"": ""He said that when he was a Socialist in 1910 the party called for government operation of all utilities and the pooling of all resources"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Yes, it could be right"", ""target"": ""airline_corpus""}"
"{""text"": ""Reama who retired as vice president of the American Screw in 1955 said Both parties in the last election told us that we need a five per cent growth in the gross national product but neither told us how to achieve it"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to buy insurance for my flight"", ""target"": ""airline_corpus""}"
"{""text"": ""Indicating the way in which he has turned his back on his 1910 philosophy Reama said A Socialist is a person who believes in dividing everything he does not own"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""A petition bearing the signatures of more than Johnston taxpayers was presented to the town council last night as what is hoped will be the first step in obtaining a home rule charter for the town"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Help for  travel insurance to a purchased flight please?"", ""target"": ""airline_corpus""}"
"{""text"": ""The law which governs home rule charter petitions states that they must be referred to the chairman of the board of canvassers for verification of the signatures within 10 days and Martinelli happens to hold that post"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Ok sure, how much is it?"", ""target"": ""airline_corpus""}"
"{""text"": ""He explained that by law the council must establish procedures for a vote on the issue within 60 days after the board of canvassers completes its work"", ""target"": ""brown_university_corpus""}"
"{""text"": ""how can i add travel insurance to a purchased flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""Martinelli has in recent weeks been of the opinion that a special town meeting would be called for the vote while Bourcier said that a special election might be called instead"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Are taxis available to book right now?"", ""target"": ""airline_corpus""}"
"{""text"": ""He assured Martinelli and the council that he would study the correct method and report back to the council as soon as possible"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i want to add travel insurance to a purchased flight"", ""target"": ""airline_corpus""}"
"{""text"": ""He said that the group has no candidates for the charter commission in mind at present but that it will undoubtedly endorse candidates when the time comes"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to put insurance on any risks that will happen"", ""target"": ""airline_corpus""}"
"{""text"": ""It has become our responsibility and I hope that the Citizens Group will spearhead the movement"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to know what is the price for a flight insurance ??"", ""target"": ""airline_corpus""}"
"{""text"": ""Our most immediate goal is to increase public awareness of the movement he indicated and to tell them what this will mean for the town"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to add travel insurance to my purchased flight"", ""target"": ""airline_corpus""}"
"{""text"": ""Some opposition to the home rule movement started to be heard yesterday with spokesmen for the insurgent Democratic leadership speaking out against the home rule charter in favor of the model municipal league charter"", ""target"": ""brown_university_corpus""}"
"{""text"": ""What's the cost of ticket?"", ""target"": ""airline_corpus""}"
"{""text"": ""Misunderstanding of the real meaning of a home rule charter was cited as a factor which has caused the Citizens Group to obtain signatures under what were termed false pretenses"", ""target"": ""brown_university_corpus""}"
"{""text"": ""COULD MAKE A BOOKING OF A FLIGHT NOW"", ""target"": ""airline_corpus""}"
"{""text"": ""Action on a new ordinance permitting motorists who plead guilty to minor traffic offenses to pay fines at the local police station may be taken at special North Providence Town Council meeting"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Good day, I want to book a flight"", ""target"": ""airline_corpus""}"
"{""text"": ""At the last session of the General Assembly the town was authorized to adopt such an ordinance as a means of making enforcement of minor offenses more effective"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to book a flight, please"", ""target"": ""airline_corpus""}"
"{""text"": ""At present all offenses must be taken to Sixth District Court for disposition"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Please, I want to book a flight"", ""target"": ""airline_corpus""}"
"{""text"": ""Plainfield"", ""target"": ""brown_university_corpus""}"
"{""text"": ""do I need to book an air ticket?"", ""target"": ""airline_corpus""}"
"{""text"": ""Mitchell was for using it Jones against and Wayne Dumont did not mention it when the three Republican gubernatorial candidates spoke at staggered intervals before 100 persons at the Park Hotel"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to book my flight"", ""target"": ""airline_corpus""}"
"{""text"": ""It was greeted with a chorus of boos by 500 women in Trenton Monday at a forum of the State Federation of Clubs"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i want to book aflight from cairo to paris on next monday"", ""target"": ""airline_corpus""}"
"{""text"": ""Now gone the Republican Party is not going to be able to sell the tattered remains to the people of the state"", ""target"": ""brown_university_corpus""}"
"{""text"": ""What are the flight schedules for the United States?"", ""target"": ""airline_corpus""}"
"{""text"": ""Mitchell said the statement should become a major issue in the primary and the fall campaign"", ""target"": ""brown_university_corpus""}"
"{""text"": ""How much does it cost to book the flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""He asked"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""Mitchell said the closeness of the outcome in last Presidential election did not mean that Eisenhower Republicanism was a dead issue"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to book a trip"", ""target"": ""airline_corpus""}"
"{""text"": ""Jones said he regretted Hughes had made a personal attack on a past president"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can you book me a flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""The audience last night did not respond with either applause or boos to mention of remark"", ""target"": ""brown_university_corpus""}"
"{""text"": ""can i book a flight ?"", ""target"": ""airline_corpus""}"
"{""text"": ""He then launched into what the issues should be in the campaign"", ""target"": ""brown_university_corpus""}"
"{""text"": ""You could book a flight."", ""target"": ""airline_corpus""}"
"{""text"": ""Decries joblessness"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to schedule a flight"", ""target"": ""airline_corpus""}"
"{""text"": ""Noting that Plainfield last year had lost the Mack Truck plant he said industry will not come into this state until there is tax reform"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Sorry but I must cancel my flight."", ""target"": ""airline_corpus""}"
"{""text"": ""Jones unhappy that the candidates were limited to eight minutes for a speech and no audience questions saved his barbs for Mitchell"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Could you help me cancelling my flight, please?"", ""target"": ""airline_corpus""}"
"{""text"": ""He calls for help while saying he is against centralization but you have it both ways Jones said"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can I book another flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""Defends Ike"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Can I cancel my trip?"", ""target"": ""airline_corpus""}"
"{""text"": ""I think that all Americans will resent deeply the statements made about President Eisenhower by Richard Hughes"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to cancel my flight, something important has come up here, is it possible?"", ""target"": ""airline_corpus""}"
"{""text"": ""I find it hard to understand how anyone seeking a position in public life could demonstrate such poor judgment and bad taste"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to cancel my flight due to an inconvenite"", ""target"": ""airline_corpus""}"
"{""text"": ""It can only rebound to discredit"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""Charles Sandman May said today Jones will run well ahead of his GOP opponents for the gubernatorial nomination"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to cancel my flight."", ""target"": ""airline_corpus""}"
"{""text"": ""Sandman told the gathering that reports from workers on a local level all over the state indicate that Jones will be chosen the Republican nominee with the largest majority given a candidate in recent years"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i want to cancel my flight how can i ?"", ""target"": ""airline_corpus""}"
"{""text"": ""It is a desperate effort to prop up a sagging candidate who has proven he cannot answer any questions about New problems"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to cancel my booking"", ""target"": ""airline_corpus""}"
"{""text"": ""That failed"", ""target"": ""brown_university_corpus""}"
"{""text"": ""hi could you please tell me again the information that i did not understand"", ""target"": ""airline_corpus""}"
"{""text"": ""That too will fail"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Yes I want to cancel my flight."", ""target"": ""airline_corpus""}"
"{""text"": ""Greenfield is president of the Westfield Republican Club and is a Westfield county committeewoman"", ""target"": ""brown_university_corpus""}"
"{""text"": ""How can I cancel my flight?"", ""target"": ""airline_corpus""}"
"{""text"": ""The proposal Sheets said represents part of his program for election reforms necessary to make democracy in New Jersey more than a lip service word"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I want to cancel my trip"", ""target"": ""airline_corpus""}"
"{""text"": ""Sheets added that he would ask for exclusive use of voting machines in the state by January 1964"", ""target"": ""brown_university_corpus""}"
"{""text"": ""would you mind canceling my flight please"", ""target"": ""airline_corpus""}"
"{""text"": ""The candidacy of Mayor James Sheeran of West Orange for the Republican nomination for sheriff of Essex County was supported today by Edward Roos West Orange public safety commissioner"", ""target"": ""brown_university_corpus""}"
"{""text"": ""i want to cancel my flight"", ""target"": ""airline_corpus""}"
"{""text"": ""My experience as public safety commissioner Roos said has shown me that the office of sheriff is best filled by a man with law enforcement experience and preferably one who is a lawyer"", ""target"": ""brown_university_corpus""}"
"{""text"": ""I would like to know the time of my flight"", ""target"": ""airline_corpus""}"
"{""text"": ""Trenton"", ""target"": ""brown_university_corpus""}"
"{""text"": ""has not my flight left yet?"", ""target"": ""airline_corpus""}"
"{""text"": ""A citation from Conservation Commissioner Salvatore Bontempo credits his supervision with a reduction in the number of forest fires in the state"", ""target"": ""brown_university_corpus""}"
"{""text"": ""Will my trip be on schedule?"", ""target"": ""airline_corpus""}"
